,SG_UF,SG_UE,NM_UE,CD_MUNICIPIO,NM_MUNICIPIO,NR_PARTIDO,SG_PARTIDO,QT_VOTOS_NOMINAIS
574888,SP,BR,BRASIL,62251,BERNARDINO DE CAMPOS,13,PT,1386
574889,SP,BR,BRASIL,62855,CAJAMAR,13,PT,15248
574890,TO,BR,BRASIL,73458,TUPIRAMA,13,PT,665
575013,PR,BR,BRASIL,79839,BRAGANEY,13,PT,1535
575014,RS,BR,BRASIL,86690,GARIBALDI,13,PT,3837
575015,RS,BR,BRASIL,88374,SANTA BÁRBARA DO SUL,13,PT,1908
575016,RS,BR,BRASIL,89575,VERA CRUZ,13,PT,5683
575031,GO,BR,BRASIL,92312,ARAÇU,13,PT,1144
575032,GO,BR,BRASIL,92665,SÃO MIGUEL DO PASSA QUATRO,13,PT,1082
575033,GO,BR,BRASIL,93564,GAMELEIRA DE GOIÁS,13,PT,862
575034,PA,BR,BRASIL,4707,CANAÃ DOS CARAJÁS,17,PSL,14842
575035,MA,BR,BRASIL,8516,PALMEIRÂNDIA,17,PSL,984
575049,PI,BR,BRASIL,11851,SANTA LUZ,17,PSL,771
575050,PE,BR,BRASIL,24414,INGAZEIRA,17,PSL,377
575291,TO,BR,BRASIL,94994,NOVO ACORDO,17,PSL,992
575292,MT,BR,BRASIL,98639,ARAGUAIANA,17,PSL,1008
575294,SP,BR,BRASIL,65331,IRAPURU,13,PT,1109
575295,SP,BR,BRASIL,71072,SÃO PAULO,13,PT,35214
575310,PR,BR,BRASIL,74438,BALSA NOVA,13,PT,2615
575311,PR,BR,BRASIL,76856,MARIA HELENA,13,PT,1574
575312,PR,BR,BRASIL,78999,SAPOPEMA,13,PT,1901
575313,RS,BR,BRASIL,87645,SANTO ANTÔNIO DO PALMA,13,PT,676
575744,PR,BR,BRASIL,77879,PRESIDENTE CASTELO BRANCO,13,PT,1343
575759,SC,BR,BRASIL,80918,CUNHA PORÃ,13,PT,1177
575760,RS,BR,BRASIL,84786,JABOTICABA,13,PT,1165
575761,RS,BR,BRASIL,87203,NOVA BOA VISTA,13,PT,538
575762,RS,BR,BRASIL,87416,MARIANO MORO,13,PT,751
575763,RS,BR,BRASIL,88072,PUTINGA,13,PT,551
575780,MS,BR,BRASIL,91650,TRÊS LAGOAS,13,PT,6395
575790,PI,BR,BRASIL,10634,CURIMATÁ,17,PSL,968
575791,PI,BR,BRASIL,10642,BREJO DO PIAUÍ,17,PSL,235
575792,PI,BR,BRASIL,12416,JUAZEIRO DO PIAUÍ,17,PSL,654
575793,PE,BR,BRASIL,25895,SURUBIM,17,PSL,11188
575916,BA,BR,BRASIL,35017,DOM BASÍLIO,17,PSL,805
575917,BA,BR,BRASIL,36153,ITAMARI,17,PSL,1097
575918,BA,BR,BRASIL,38431,RODELAS,17,PSL,649
575919,MG,BR,BRASIL,41432,BOCAINA DE MINAS,17,PSL,1600
575933,MG,BR,BRASIL,51934,SANTA ROSA DA SERRA,17,PSL,990
575940,SP,BR,BRASIL,71072,SÃO PAULO,17,PSL,76106
575941,SP,BR,BRASIL,72397,VIRADOURO,17,PSL,7182
575942,PR,BR,BRASIL,76252,IVATUBA,17,PSL,1116
576194,PA,BR,BRASIL,5371,SANTARÉM NOVO,17,PSL,830
576195,PI,BR,BRASIL,10812,FRANCISCO AYRES,17,PSL,402
576196,PI,BR,BRASIL,12351,CAMPO ALEGRE DO FIDALGO,17,PSL,233
576197,CE,BR,BRASIL,14680,MIRAÍMA,17,PSL,820
576208,PE,BR,BRASIL,23477,BREJÃO,17,PSL,1401
576209,AL,BR,BRASIL,28339,PENEDO,17,PSL,9490
576210,BA,BR,BRASIL,35696,IGAPORÃ,17,PSL,997
576224,MG,BR,BRASIL,44490,DOM CAVATI,17,PSL,1932
576225,MG,BR,BRASIL,50059,PIEDADE DO RIO GRANDE,17,PSL,1137
576241,SP,BR,BRASIL,61816,ATIBAIA,17,PSL,56292
576657,ZZ,BR,BRASIL,29688,ESTOCOLMO,17,PSL,421
576658,ZZ,BR,BRASIL,30406,RABAT,17,PSL,6
576659,SE,BR,BRASIL,32077,POÇO REDONDO,17,PSL,2853
576674,MG,BR,BRASIL,42030,CAJURI,17,PSL,976
576675,MG,BR,BRASIL,42390,CANDEIAS,17,PSL,4576
576676,MG,BR,BRASIL,47759,LUZ,17,PSL,6385
576689,SP,BR,BRASIL,62340,NANTES,17,PSL,924
576690,SP,BR,BRASIL,70718,SANTOS,17,PSL,48086
576704,SC,BR,BRASIL,82279,NOVA VENEZA,17,PSL,7975
576705,RS,BR,BRASIL,87343,PASSO DO SOBRADO,17,PSL,2231
576706,RS,BR,BRASIL,88730,SÃO JOSÉ DO NORTE,17,PSL,7503
577104,RO,BR,BRASIL,310,ALTA FLORESTA D OESTE,13,PT,3763
577105,PA,BR,BRASIL,4561,FLORESTA DO ARAGUAIA,13,PT,4799
577106,PI,BR,BRASIL,12599,PORTO ALEGRE DO PIAUÍ,13,PT,1114
577107,PI,BR,BRASIL,12629,SÃO LUIS DO PIAUÍ,13,PT,1603
577110,PR,BR,BRASIL,74403,IRACEMA DO OESTE,17,PSL,924
577111,SC,BR,BRASIL,80039,AGROLÂNDIA,17,PSL,5056
577117,PE,BR,BRASIL,24074,FEIRA NOVA,13,PT,8276
577118,PE,BR,BRASIL,25291,QUIPAPÁ,13,PT,8677
577119,PE,BR,BRASIL,25437,SALGUEIRO,13,PT,25020
577127,RS,BR,BRASIL,86010,CERRO LARGO,17,PSL,4149
577128,RS,BR,BRASIL,88056,PORTO XAVIER,17,PSL,3062
577129,RS,BR,BRASIL,89338,TORRES,17,PSL,14136
577130,GO,BR,BRASIL,95710,RIO VERDE,17,PSL,34285
577140,MG,BR,BRASIL,40380,LONTRA,13,PT,3635
577141,MG,BR,BRASIL,43656,CONSELHEIRO LAFAIETE,13,PT,30180
577149,MS,BR,BRASIL,55026,LAGUNA CARAPÃ,13,PT,1342
577150,RJ,BR,BRASIL,58220,AREAL,13,PT,2090
577151,SP,BR,BRASIL,68810,PIRANGI,13,PT,1129
577574,MT,BR,BRASIL,90077,ALTO GARÇAS,17,PSL,3183
578023,PR,BR,BRASIL,75353,CURITIBA,13,PT,24702
578024,SC,BR,BRASIL,82635,PONTE SERRADA,13,PT,2978
578037,RS,BR,BRASIL,87459,MAXIMILIANO DE ALMEIDA,13,PT,895
578038,GO,BR,BRASIL,93262,BURITINÓPOLIS,13,PT,1166
578039,GO,BR,BRASIL,94552,PARANAIGUARA,13,PT,2638
578061,AM,BR,BRASIL,2976,BOA VISTA DO RAMOS,17,PSL,808
578062,MA,BR,BRASIL,7161,BELÁGUA,17,PSL,295
578063,PI,BR,BRASIL,10103,BURITI DOS MONTES,17,PSL,472
578064,PI,BR,BRASIL,10430,CAMPO MAIOR,17,PSL,3357
578502,AM,BR,BRASIL,2674,NOVO ARIPUANÃ,13,PT,5923
578503,MA,BR,BRASIL,7005,ÁGUA DOCE DO MARANHÃO,13,PT,6279
578504,PI,BR,BRASIL,10995,ITAINÓPOLIS,13,PT,6014
578516,RN,BR,BRASIL,16713,EXTREMOZ,13,PT,9516
578517,PB,BR,BRASIL,19674,CACHOEIRA DOS ÍNDIOS,13,PT,5011
578518,PB,BR,BRASIL,21679,SANTA HELENA,13,PT,3716
578519,PB,BR,BRASIL,22039,SÃO SEBASTIÃO DE LAGOA DE ROÇA,13,PT,4123
578520,AL,BR,BRASIL,27235,CACIMBINHAS,13,PT,4166
578521,AL,BR,BRASIL,28096,MURICI,13,PT,7965
578933,CE,BR,BRASIL,15156,PENTECOSTE,17,PSL,4817
578934,RN,BR,BRASIL,16136,ALTO DO RODRIGUES,17,PSL,1554
578935,RN,BR,BRASIL,16195,APODI,17,PSL,4994
578936,PB,BR,BRASIL,21555,REMÍGIO,17,PSL,2336
578937,PB,BR,BRASIL,21814,SÃO JOÃO DO CARIRI,17,PSL,577
578938,PB,BR,BRASIL,22179,SERRA REDONDA,17,PSL,1060
578939,PE,BR,BRASIL,24830,MARAIAL,17,PSL,1206
578959,MG,BR,BRASIL,44393,DIVINO,17,PSL,4025
578973,RJ,BR,BRASIL,60011,RIO DE JANEIRO,17,PSL,53889
578974,SP,BR,BRASIL,62081,BREJO ALEGRE,17,PSL,899
578975,SP,BR,BRASIL,62812,CAIEIRAS,17,PSL,29988
579387,MG,BR,BRASIL,42579,CAPUTIRA,13,PT,3138
579397,MG,BR,BRASIL,46035,IGARATINGA,13,PT,1763
579398,MG,BR,BRASIL,52833,SÃO ROMÃO,13,PT,2669
579410,SP,BR,BRASIL,70858,SÃO JOÃO DAS DUAS PONTES,13,PT,680
579411,SP,BR,BRASIL,70874,SÃO JOÃO DO PAU D ALHO,13,PT,579
579412,SP,BR,BRASIL,71072,SÃO PAULO,13,PT,19589
579413,PR,BR,BRASIL,75361,FOZ DO JORDÃO,13,PT,1877
579414,PR,BR,BRASIL,75779,GUAPOREMA,13,PT,505
579415,PR,BR,BRASIL,76350,JANDAIA DO SUL,13,PT,3041
579416,SC,BR,BRASIL,81159,GARUVA,13,PT,1834
579436,GO,BR,BRASIL,92827,RIO QUENTE,13,PT,773
579437,GO,BR,BRASIL,93084,NOVA IGUAÇU DE GOIÁS,13,PT,808
579844,PR,BR,BRASIL,74616,BOM SUCESSO,17,PSL,2210
579845,SC,BR,BRASIL,80837,CONCÓRDIA,17,PSL,11832
580302,MA,BR,BRASIL,9130,SÃO FÉLIX DE BALSAS,17,PSL,370
580318,PI,BR,BRASIL,11088,SÃO JOÃO DA CANABRAVA,17,PSL,383
580319,PI,BR,BRASIL,12173,SOCORRO DO PIAUÍ,17,PSL,441
580320,PE,BR,BRASIL,26190,VENTUROSA,17,PSL,1467
580339,BA,BR,BRASIL,34150,CAMAMU,17,PSL,5178
580340,MG,BR,BRASIL,40584,PONTO DOS VOLANTES,17,PSL,1748
580341,MG,BR,BRASIL,46094,ILICÍNEA,17,PSL,3472
580344,RO,BR,BRASIL,477,CANDEIAS DO JAMARI,13,PT,4507
580345,RO,BR,BRASIL,752,TEIXEIRÓPOLIS,13,PT,996
580346,PA,BR,BRASIL,4278,BELÉM,13,PT,25095
580352,MG,BR,BRASIL,48151,MATIAS BARBOSA,17,PSL,4061
580353,MG,BR,BRASIL,49476,PARAOPEBA,17,PSL,8101
580354,MG,BR,BRASIL,51136,RIO PIRACICABA,17,PSL,3478
580355,RJ,BR,BRASIL,58025,QUATIS,17,PSL,4426
580356,MA,BR,BRASIL,9652,SANTA LUZIA DO PARUÁ,13,PT,8679
580357,MA,BR,BRASIL,9717,ZÉ DOCA,13,PT,17495
580358,CE,BR,BRASIL,13153,ANTONINA DO NORTE,13,PT,3905
580359,CE,BR,BRASIL,13730,CAUCAIA,13,PT,40381
581215,PE,BR,BRASIL,23574,CABO DE SANTO AGOSTINHO,13,PT,45430
581225,SP,BR,BRASIL,66559,LUIZIÂNIA,17,PSL,1772
581226,SP,BR,BRASIL,70750,SÃO BERNARDO DO CAMPO,17,PSL,36748
581227,PR,BR,BRASIL,74969,VIRMOND,17,PSL,1316
581228,SC,BR,BRASIL,80888,FORMOSA DO SUL,17,PSL,862
581241,SC,BR,BRASIL,81299,GUARUJÁ DO SUL,17,PSL,1960
581242,SC,BR,BRASIL,81914,LEBON RÉGIS,17,PSL,2656
581243,MG,BR,BRASIL,45411,FRUTAL,13,PT,9794
581244,MG,BR,BRASIL,46752,ITAÚNA,13,PT,10993
581245,MG,BR,BRASIL,47953,MAR DE ESPANHA,13,PT,2990
581246,ES,BR,BRASIL,56227,VILA VALÉRIO,13,PT,4985
581256,GO,BR,BRASIL,93076,CERES,17,PSL,8541
581257,ZZ,BR,BRASIL,99236,PUERTO QUIJARRO,17,PSL,0
581261,RJ,BR,BRASIL,58513,MANGARATIBA,13,PT,5796
581262,SP,BR,BRASIL,61646,ARAPEÍ,13,PT,624
581263,SP,BR,BRASIL,62120,PRACINHA,13,PT,325
581264,SP,BR,BRASIL,62200,SANTA SALETE,13,PT,307
581276,PR,BR,BRASIL,74489,LIDIANÓPOLIS,13,PT,936
581692,PA,BR,BRASIL,4979,MUANÁ,13,PT,13130
581693,MA,BR,BRASIL,7951,GUIMARÃES,13,PT,5285
581776,PA,BR,BRASIL,4324,ULIANÓPOLIS,13,PT,6348
581777,PA,BR,BRASIL,4650,IGARAPÉ-MIRI,13,PT,21804
581793,CE,BR,BRASIL,15075,PARAMBU,13,PT,12140
582132,RS,BR,BRASIL,86380,BARRA DO RIO AZUL,13,PT,704
582133,RS,BR,BRASIL,87319,LAVRAS DO SUL,13,PT,2130
582144,TO,BR,BRASIL,95290,COLMÉIA,13,PT,1780
582145,RO,BR,BRASIL,299,ROLIM DE MOURA,17,PSL,21429
582157,PI,BR,BRASIL,11614,PIMENTEIRAS,17,PSL,1228
582158,CE,BR,BRASIL,13030,ACARAÚ,17,PSL,6154
582159,RN,BR,BRASIL,18970,VIÇOSA,17,PSL,200
582160,PB,BR,BRASIL,19305,BARAÚNA,17,PSL,440
582171,PE,BR,BRASIL,24252,GRANITO,17,PSL,528
582172,PE,BR,BRASIL,25313,RECIFE,17,PSL,37116
582184,BA,BR,BRASIL,38490,SALVADOR,17,PSL,26104
582185,MG,BR,BRASIL,42358,CANÁPOLIS,17,PSL,2475
582186,MG,BR,BRASIL,42692,CARBONITA,17,PSL,1861
582187,MG,BR,BRASIL,43630,CONQUISTA,17,PSL,2212
582188,MG,BR,BRASIL,49034,NOVA SERRANA,17,PSL,30914
582641,CE,BR,BRASIL,15458,SANTA QUITÉRIA,13,PT,19557
582652,BA,BR,BRASIL,33596,BARRA DO MENDES,13,PT,7691
582653,BA,BR,BRASIL,33871,BREJOLÂNDIA,13,PT,3924
582654,BA,BR,BRASIL,39144,SÍTIO DO MATO,13,PT,5079
582655,MG,BR,BRASIL,40851,AREADO,13,PT,2224
582674,MG,BR,BRASIL,48275,MEDINA,13,PT,6181
582675,MG,BR,BRASIL,53570,TABULEIRO,13,PT,1490
582676,ES,BR,BRASIL,57010,VIANA,13,PT,14884
582677,SP,BR,BRASIL,61085,IARAS,13,PT,1383
582678,SP,BR,BRASIL,61450,ANHEMBI,13,PT,884
582687,SP,BR,BRASIL,64653,GUARARAPES,13,PT,3443
582688,SP,BR,BRASIL,68152,PARAÍSO,13,PT,765
582689,SP,BR,BRASIL,70432,SANTA MERCEDES,13,PT,653
582690,TO,BR,BRASIL,73016,PIRAQUÊ,13,PT,930
582691,PR,BR,BRASIL,75493,FAXINAL,13,PT,2448
583058,SP,BR,BRASIL,61972,BANANAL,17,PSL,3078
583059,SP,BR,BRASIL,65870,JABOTICABAL,17,PSL,26606
583060,SP,BR,BRASIL,70815,SÃO FRANCISCO,17,PSL,1087
583064,RO,BR,BRASIL,710,SÃO FELIPE D OESTE,13,PT,964
583065,MA,BR,BRASIL,9091,SÃO BERNARDO,13,PT,11827
583071,PR,BR,BRASIL,76635,LOANDA,17,PSL,7792
583072,PR,BR,BRASIL,76678,LONDRINA,17,PSL,61909
583073,PR,BR,BRASIL,78255,ROLÂNDIA,17,PSL,28551
583074,PR,BR,BRASIL,78670,SÃO CARLOS DO IVAÍ,17,PSL,2546
583077,PB,BR,BRASIL,21113,OLIVEDOS,13,PT,2032
583078,PE,BR,BRASIL,24910,OLINDA,13,PT,45213
583083,RS,BR,BRASIL,85430,BOA VISTA DO BURICÁ,17,PSL,2959
583094,BA,BR,BRASIL,35157,FEIRA DE SANTANA,13,PT,50822
583095,MG,BR,BRASIL,40800,SARZEDO,13,PT,5246
583507,PI,BR,BRASIL,12270,VÁRZEA GRANDE,13,PT,2180
583508,CE,BR,BRASIL,14435,JARDIM,13,PT,12855
583509,CE,BR,BRASIL,14893,NOVO ORIENTE,13,PT,13380
583510,RN,BR,BRASIL,16241,SANTA MARIA,13,PT,2376
583511,RN,BR,BRASIL,18538,SÃO RAFAEL,13,PT,3679
583512,PB,BR,BRASIL,20575,JUNCO DO SERIDÓ,13,PT,2927
583542,MS,BR,BRASIL,55042,NOVO HORIZONTE DO SUL,13,PT,1253
583543,RJ,BR,BRASIL,60011,RIO DE JANEIRO,13,PT,23001
583559,SC,BR,BRASIL,80187,IRACEMINHA,13,PT,857
583560,RS,BR,BRASIL,85294,AUGUSTO PESTANA,13,PT,1467
583561,RS,BR,BRASIL,85944,CERRO GRANDE DO SUL,13,PT,2296
583562,MS,BR,BRASIL,90034,ÁGUA CLARA,13,PT,2501
583569,GO,BR,BRASIL,95052,OURO VERDE DE GOIÁS,13,PT,758
583592,RN,BR,BRASIL,16411,CAMPO REDONDO,17,PSL,810
583593,PE,BR,BRASIL,23990,CUPIRA,17,PSL,4019
583606,BA,BR,BRASIL,33294,ANGUERA,17,PSL,883
583607,BA,BR,BRASIL,37435,MUNDO NOVO,17,PSL,1637
583608,MG,BR,BRASIL,40045,BRASILÂNDIA DE MINAS,17,PSL,2976
583964,MG,BR,BRASIL,52035,SANTO ANTÔNIO DO ITAMBÉ,13,PT,1337
583965,MG,BR,BRASIL,52876,SÃO SEBASTIÃO DA BELA VISTA,13,PT,1271
583966,SP,BR,BRASIL,63533,CORONEL MACEDO,13,PT,1344
583987,SP,BR,BRASIL,70335,SANTA FÉ DO SUL,13,PT,3560
583988,SP,BR,BRASIL,70696,SANTÓPOLIS DO AGUAPEÍ,13,PT,662
583989,TO,BR,BRASIL,73610,BARRA DO OURO,13,PT,1755
583990,SC,BR,BRASIL,80934,CURITIBANOS,13,PT,6912
583991,SC,BR,BRASIL,82511,BALNEÁRIO PIÇARRAS,13,PT,2029
584002,RS,BR,BRASIL,85987,PARAÍSO DO SUL,13,PT,1601
584402,SP,BR,BRASIL,72010,TUPÃ,13,PT,6625
584403,PR,BR,BRASIL,74713,CAMBÉ,13,PT,12795
584404,PR,BR,BRASIL,76678,LONDRINA,13,PT,13721
584412,RS,BR,BRASIL,86991,IBIRAIARAS,13,PT,1213
584413,RS,BR,BRASIL,87378,MARAU,13,PT,5855
584414,RS,BR,BRASIL,88170,RIO PARDO,13,PT,11054
584415,RS,BR,BRASIL,88870,SÃO NICOLAU,13,PT,1688
584416,MS,BR,BRASIL,90530,CARACOL,13,PT,1191
584432,GO,BR,BRASIL,92010,ABADIÂNIA,13,PT,1781
584433,GO,BR,BRASIL,95710,RIO VERDE,13,PT,12278
584434,AM,BR,BRASIL,2135,BENJAMIN CONSTANT,17,PSL,2026
584449,PI,BR,BRASIL,10758,FLORES DO PIAUÍ,17,PSL,394
584450,PI,BR,BRASIL,12440,MADEIRO,17,PSL,564
584451,CE,BR,BRASIL,15490,SÃO GONÇALO DO AMARANTE,17,PSL,10333
584471,SP,BR,BRASIL,66214,JUNQUEIRÓPOLIS,17,PSL,7384
584484,PR,BR,BRASIL,75558,FLORESTA,17,PSL,3163
584495,MT,BR,BRASIL,90832,GUIRATINGA,17,PSL,3162
584864,AM,BR,BRASIL,98353,IRANDUBA,13,PT,14447
584865,MA,BR,BRASIL,7331,BARREIRINHAS,17,PSL,4877
584866,MA,BR,BRASIL,8974,SANTA LUZIA,17,PSL,5352
584882,PB,BR,BRASIL,19321,ASSUNÇÃO,17,PSL,467
584883,AL,BR,BRASIL,27634,IGREJA NOVA,17,PSL,2427
584894,MG,BR,BRASIL,42552,CAPITÓLIO,17,PSL,3139
585308,ZZ,BR,BRASIL,30414,RAMALLAH-PALE,17,PSL,51
585309,MG,BR,BRASIL,41114,BARBACENA,17,PSL,35585
585310,MG,BR,BRASIL,41181,NOVORIZONTE,17,PSL,1023
585329,MG,BR,BRASIL,48836,NACIP RAYDAN,17,PSL,558
585339,SP,BR,BRASIL,69779,RINÓPOLIS,17,PSL,4076
585340,SP,BR,BRASIL,71072,SÃO PAULO,17,PSL,46881
585746,MG,BR,BRASIL,53937,TURMALINA,17,PSL,2893
585747,ES,BR,BRASIL,56154,BAIXO GUANDU,17,PSL,10313
585748,ES,BR,BRASIL,56758,MUQUI,17,PSL,4508
585749,RJ,BR,BRASIL,59110,SILVA JARDIM,17,PSL,8495
585750,RJ,BR,BRASIL,60011,RIO DE JANEIRO,17,PSL,36941
585763,PR,BR,BRASIL,74411,ATALAIA,17,PSL,1760
585764,SC,BR,BRASIL,80063,APIÚNA,17,PSL,5028
585765,SC,BR,BRASIL,80233,ANTÔNIO CARLOS,17,PSL,5611
585766,SC,BR,BRASIL,81795,JOINVILLE,17,PSL,46076
585773,SC,BR,BRASIL,82856,RIO DO CAMPO,17,PSL,3207
585789,GO,BR,BRASIL,96237,TRÊS RANCHOS,17,PSL,1183
586199,PR,BR,BRASIL,78972,SÃO TOMÉ,17,PSL,2426
586200,RS,BR,BRASIL,85880,CASEIROS,17,PSL,1287
586201,RS,BR,BRASIL,86690,GARIBALDI,17,PSL,15945
586202,RS,BR,BRASIL,89362,PINHAL DA SERRA,17,PSL,934
586203,MT,BR,BRASIL,89843,SANTO ANTÔNIO DO LESTE,17,PSL,973
586204,MT,BR,BRASIL,90123,NOVA MARINGÁ,17,PSL,1780
586205,MT,BR,BRASIL,90590,CHAPADA DOS GUIMARÃES,17,PSL,5438
586206,MS,BR,BRASIL,90751,FÁTIMA DO SUL,17,PSL,7087
586221,TO,BR,BRASIL,94838,NAZARÉ,17,PSL,730
586271,AC,BR,BRASIL,1007,BUJARI,13,PT,1274
586272,PI,BR,BRASIL,10464,SANTA ROSA DO PIAUÍ,13,PT,2269
586273,PI,BR,BRASIL,11673,PIRIPIRI,13,PT,26562
586282,PB,BR,BRASIL,22292,TACIMA,13,PT,3939
586283,AL,BR,BRASIL,27111,BARRA DE SÃO MIGUEL,13,PT,2346
586292,MG,BR,BRASIL,41564,SÃO FÉLIX DE MINAS,13,PT,992
586293,MG,BR,BRASIL,45756,GUIDOVAL,13,PT,2251
586301,SP,BR,BRASIL,62650,BURITIZAL,13,PT,545
586302,SP,BR,BRASIL,65617,ITAPURA,13,PT,1578
586314,SP,BR,BRASIL,66273,LAGOINHA,13,PT,949
586315,SP,BR,BRASIL,67814,ONDA VERDE,13,PT,792
587163,SP,BR,BRASIL,71072,SÃO PAULO,13,PT,33001
587164,PR,BR,BRASIL,77534,PAULA FREITAS,13,PT,1285
587165,SC,BR,BRASIL,81132,GAROPABA,13,PT,3973
587175,RS,BR,BRASIL,84956,SILVEIRA MARTINS,13,PT,627
587176,RS,BR,BRASIL,89192,SOLEDADE,13,PT,7203
587177,MT,BR,BRASIL,90832,GUIRATINGA,13,PT,2365
587178,MT,BR,BRASIL,91332,PONTE BRANCA,13,PT,763
587179,GO,BR,BRASIL,92860,GUARINOS,13,PT,964
587193,GO,BR,BRASIL,94196,ITAPURANGA,13,PT,7224
587194,ZZ,BR,BRASIL,98000,GUATEMALA,13,PT,20
587212,PE,BR,BRASIL,25135,PAULISTA,17,PSL,24653
587222,AL,BR,BRASIL,27375,CHÃ PRETA,17,PSL,788
587223,MG,BR,BRASIL,42188,GUARACIAMA,17,PSL,651
587586,AM,BR,BRASIL,2054,ATALAIA DO NORTE,13,PT,4020
587587,PA,BR,BRASIL,4243,SANTA BÁRBARA DO PARÁ,13,PT,7364
588061,RO,BR,BRASIL,515,NOVO HORIZONTE DO OESTE,13,PT,1995
588077,MG,BR,BRASIL,49956,PERDIZES,17,PSL,5244
588078,RJ,BR,BRASIL,58408,ARMAÇÃO DOS BÚZIOS,17,PSL,13938
588079,SP,BR,BRASIL,62227,VITÓRIA BRASIL,17,PSL,753
588080,SP,BR,BRASIL,65030,IGARAPAVA,17,PSL,8041
588081,SP,BR,BRASIL,65056,IGARATÁ,17,PSL,4225
588082,MA,BR,BRASIL,7960,MILAGRES DO MARANHÃO,13,PT,3340
588083,MA,BR,BRASIL,9032,SANTO ANTÔNIO DOS LOPES,13,PT,7425
588084,MA,BR,BRASIL,9636,ESTREITO,13,PT,9599
588085,RN,BR,BRASIL,17370,LUCRÉCIA,13,PT,2135
588086,RN,BR,BRASIL,18597,SENADOR ELÓI DE SOUZA,13,PT,2828
588087,PB,BR,BRASIL,21059,NOVA OLINDA,13,PT,3041
588097,SP,BR,BRASIL,69990,SALES OLIVEIRA,17,PSL,4182
588098,SP,BR,BRASIL,71170,SÃO SEBASTIÃO DA GRAMA,17,PSL,3915
588099,SC,BR,BRASIL,80373,AURORA,17,PSL,3374
588100,PE,BR,BRASIL,24597,JATAÚBA,13,PT,7908
588101,BA,BR,BRASIL,34533,CHORROCHÓ,13,PT,5341
588102,BA,BR,BRASIL,37575,NOVA ITARANA,13,PT,3042
588113,RS,BR,BRASIL,85340,PINHAL,17,PSL,891
588114,RS,BR,BRASIL,85391,BARROS CASSAL,17,PSL,2991
588115,RS,BR,BRASIL,86215,CRUZEIRO DO SUL,17,PSL,4993
588116,RS,BR,BRASIL,86959,HUMAITÁ,17,PSL,2002
588117,RS,BR,BRASIL,87866,SÃO VALÉRIO DO SUL,17,PSL,626
588118,RS,BR,BRASIL,88366,FAZENDA VILANOVA,17,PSL,1525
588119,MG,BR,BRASIL,42390,CANDEIAS,13,PT,3013
588120,MG,BR,BRASIL,42730,CARLOS CHAGAS,13,PT,5086
588121,MG,BR,BRASIL,47090,JEQUERI,13,PT,4040
588519,CE,BR,BRASIL,13099,ALCÂNTARAS,13,PT,5599
588915,MG,BR,BRASIL,53031,SÃO THOMÉ DAS LETRAS,13,PT,1848
588926,SP,BR,BRASIL,71072,SÃO PAULO,13,PT,29400
588937,PR,BR,BRASIL,75566,PRADO FERREIRA,13,PT,1110
588938,SC,BR,BRASIL,81485,SÃO BERNARDINO,13,PT,1043
588939,RS,BR,BRASIL,85243,IPIRANGA DO SUL,13,PT,340
588940,RS,BR,BRASIL,85995,CAXIAS DO SUL,13,PT,21333
588969,MA,BR,BRASIL,8010,IGARAPÉ GRANDE,17,PSL,1853
588970,CE,BR,BRASIL,13056,ACOPIARA,17,PSL,3629
588971,CE,BR,BRASIL,13170,APUIARÉS,17,PSL,1501
588972,CE,BR,BRASIL,13382,BANABUIÚ,17,PSL,1376
589247,RN,BR,BRASIL,16160,MAJOR SALES,13,PT,1946
589248,PE,BR,BRASIL,25771,SERRA TALHADA,13,PT,33354
589261,ZZ,BR,BRASIL,29637,DAMASCO,13,PT,0
589262,SE,BR,BRASIL,31615,ITABI,13,PT,2332
589263,BA,BR,BRASIL,37931,PINDOBAÇU,13,PT,7370
589264,BA,BR,BRASIL,38490,SALVADOR,13,PT,32006
589265,MG,BR,BRASIL,42374,CANA VERDE,13,PT,1398
589276,MG,BR,BRASIL,49417,PARÁ DE MINAS,13,PT,10834
589277,RJ,BR,BRASIL,58173,CAMBUCI,13,PT,3299
589286,SP,BR,BRASIL,64777,GUARULHOS,13,PT,26141
589304,SC,BR,BRASIL,81264,PAINEL,13,PT,746
589305,RS,BR,BRASIL,86312,DONA FRANCISCA,13,PT,948
589703,PB,BR,BRASIL,20958,MONTEIRO,17,PSL,4171
589704,AL,BR,BRASIL,27049,ESTRELA DE ALAGOAS,17,PSL,851
589705,AL,BR,BRASIL,27251,CAJUEIRO,17,PSL,2652
589706,AL,BR,BRASIL,27359,CARNEIROS,17,PSL,547
589707,ZZ,BR,BRASIL,30473,STA C LA SIERRA-BOLI,17,PSL,1026
589708,ZZ,BR,BRASIL,30511,SÃO JOSÉ,17,PSL,188
589709,BA,BR,BRASIL,30678,JABORANDI,17,PSL,1252
589710,BA,BR,BRASIL,36374,ITARANTIM,17,PSL,3656
589722,MG,BR,BRASIL,52035,SANTO ANTÔNIO DO ITAMBÉ,17,PSL,454
589736,SP,BR,BRASIL,61425,NOVA CANAÃ PAULISTA,17,PSL,750
589737,SP,BR,BRASIL,61476,ANHUMAS,17,PSL,1687
589738,SP,BR,BRASIL,67377,MONTE MOR,17,PSL,17676
589739,SP,BR,BRASIL,70572,SANTO ANDRÉ,17,PSL,37186
